0,1,2,3,4,5,6,7,label
1.257688,0.519304,0.058826,2.840173,0.051066,1.022511,2.034429,0.065651,-1
2.754447,1.567029,2.121069,0.504721,0.081381,0.601145,0.293345,2.064276,1
2.317707,3.019046,2.902488,2.36978,0.698505,0.404812,3.029869,1.453682,-1
2.20738,2.027297,1.334149,0.653164,2.149256,2.611996,2.197385,1.562876,1
1.928209,1.499534,1.687664,2.096215,2.395477,2.759941,2.358294,0.5508,1
1.190903,1.253064,1.932148,1.400219,1.712551,2.248083,2.466946,1.457589,1
1.306841,2.313873,0.374063,1.517018,2.019689,2.071934,2.039149,0.063334,1
0.773837,0.98364,1.613899,1.820699,1.200711,0.793815,2.054917,0.880752,1
1.401247,1.262497,1.406657,2.495546,1.253099,1.409816,2.013201,0.218298,1
1.500115,2.468323,2.495632,3.105173,0.195634,0.406545,1.891835,0.552756,-1
0.587937,1.523384,2.387135,1.827263,0.34528,0.435604,0.136324,1.90881,1
1.366671,1.060719,0.966745,1.951619,0.108415,0.570091,0.511466,1.920536,-1
0.0163,1.159618,2.843944,2.622775,1.249599,1.361295,2.672795,1.95301,1
0.06132,2.622657,0.587219,0.876286,1.386326,0.324748,2.119954,2.750533,-1
1.565391,2.872742,0.55543,1.605666,2.494596,0.855161,1.504705,0.427159,1
1.906269,1.508865,1.873243,0.209178,3.128083,1.480322,0.102946,2.297494,-1
1.642777,0.004587,1.903015,2.859198,1.87526,2.611347,1.806276,1.097387,1
1.577129,3.135723,0.487164,2.727373,0.124542,2.4156,2.354982,0.364423,-1
2.137257,1.07735,2.0155,1.106624,2.7163,2.299434,0.288087,1.07333,1
0.244578,0.380413,2.776636,1.928548,2.307866,0.811607,0.944092,0.116883,1
0.453718,0.835858,2.606584,1.375453,1.625742,0.073441,0.155041,0.226566,-1
3.041556,1.972134,2.384604,2.50628,3.053012,3.095678,1.722714,2.471353,1
1.302002,2.937514,1.960827,0.550664,2.471425,2.720249,0.705695,0.649399,-1
0.141863,1.76656,1.805369,2.244469,0.933203,0.616905,1.400709,0.505129,-1
1.882514,2.041847,1.093616,0.232633,0.674303,2.807354,1.306546,0.924595,-1
1.119431,2.026108,0.657942,1.715372,1.106358,3.018083,1.012459,2.547897,1
1.814438,2.138652,1.620401,2.318475,0.159741,2.125952,1.626763,0.96827,-1
1.415277,0.350371,1.388267,1.321482,1.05612,2.774321,1.931894,0.420101,1
2.857241,1.154716,2.376605,1.986812,2.693203,1.677989,1.037542,3.116017,1
0.213201,0.300957,2.417707,2.006512,0.107045,2.307657,3.03394,1.656336,1
1.650558,1.028702,1.444161,0.383964,1.525873,1.59759,3.118237,2.099695,1
3.112083,1.48059,2.91157,2.546121,1.943856,0.759244,0.155115,2.706218,-1
1.282583,1.89312,2.219768,2.953856,1.973882,2.546613,0.968811,0.622415,1
0.331888,0.182832,2.132385,2.615978,1.420445,1.301107,1.053887,2.552281,-1
0.772692,0.678504,1.369528,0.150845,0.839159,2.245624,1.906109,2.783716,1
0.125788,2.407167,0.617914,2.985777,0.870514,1.772185,0.183199,1.509306,1
1.630756,0.31459,0.158262,1.559644,0.095587,0.495796,0.651801,0.615818,-1
2.064436,2.46704,2.021268,1.469555,2.715665,2.177018,0.040917,0.18254,1
0.078475,1.541528,1.671459,1.106299,1.066263,2.771045,0.854024,2.012357,-1
0.864321,2.138316,2.024327,1.426692,0.246348,1.924727,2.903032,2.907853,1
2.105304,2.726801,0.834122,3.024162,2.634726,2.202987,0.15662,1.491706,1
0.696744,1.255473,1.087626,1.609002,1.134949,2.957255,2.104179,1.838863,1
2.893296,0.442867,2.962326,2.281315,1.22078,1.138699,2.109974,1.594552,-1
2.953416,1.691306,2.2155,1.364392,2.744551,2.611416,2.501977,1.797897,1
0.139049,0.938895,0.927428,0.988935,2.583713,1.479657,2.201215,2.974562,1
2.070856,2.848931,2.325788,2.705431,1.430582,2.727777,1.550435,0.255491,1
1.747352,3.064957,1.943915,0.852639,2.348294,1.13157,2.461083,0.619577,-1
1.492637,1.732805,0.15574,2.19709,2.216524,2.408446,3.104601,0.942799,1
0.135082,0.48839,2.996364,0.64536,1.998719,2.003522,1.773047,2.236973,-1
2.854987,2.181045,2.708725,0.832816,1.9912,2.075958,1.861955,0.861755,-1
0.945004,1.046479,2.893297,1.339733,1.072816,1.512086,0.239136,2.651651,1
0.009455,2.976331,1.464986,0.456623,2.314625,2.309187,2.45146,1.929761,1
1.728078,1.874942,0.081681,2.229884,2.20764,1.644966,1.030369,1.307689,1
2.785406,3.030625,2.203834,2.373346,1.234559,1.55799,0.786196,1.767054,-1
1.346181,0.620141,1.665768,2.419423,1.680675,2.380062,0.939633,0.938512,-1
2.06335,2.532951,0.556373,2.581562,3.041322,0.617384,0.198387,2.81163,-1
1.148798,0.429929,2.11003,1.491245,1.390649,1.675031,2.976808,0.299594,1
2.512821,1.517825,0.379073,0.43591,2.380845,1.975204,1.525078,1.332412,1
2.172368,2.509139,2.099944,2.226838,1.117195,2.632092,1.569405,0.758097,1
0.247907,1.129387,0.263233,1.73564,0.113336,2.355154,0.956247,2.56279,1
0.894035,2.343943,0.339302,2.880561,0.151465,2.900731,3.072708,1.724395,1
0.815001,0.827908,2.417627,1.314071,2.878286,2.557346,0.647492,1.793562,-1
2.150057,2.732171,2.692797,1.336206,1.042175,0.23713,2.32556,1.915333,-1
2.989381,1.593581,2.380692,1.223721,2.401613,2.579487,1.081287,1.117996,-1
1.118661,1.297927,0.094267,1.000266,1.326601,1.145949,1.561652,0.770185,1
1.629516,2.622734,0.090089,1.490823,1.64821,2.329857,3.003392,1.367105,1
0.197495,2.584499,0.233797,0.680833,1.810691,2.349452,1.404705,2.554152,1
1.408341,1.533027,1.362929,2.121138,0.014774,1.745757,0.073131,1.289313,-1
2.302213,1.815811,1.241121,2.734224,0.860657,1.076368,1.859103,0.224906,-1
0.60784,1.815928,0.058384,0.430595,2.630371,0.737158,2.185958,2.525244,-1
1.388641,1.205394,0.016309,2.587738,1.887694,0.277002,0.187376,2.417363,1
1.77054,2.167693,0.477408,1.915167,3.017674,0.836226,1.654065,2.138174,-1
1.706719,2.341851,0.040344,1.136471,0.439007,0.486843,2.550218,0.943338,-1
2.229275,2.374673,2.472518,0.975352,2.981159,1.273866,1.177823,1.143445,-1
1.443329,2.37254,0.806516,2.817618,0.118603,2.399459,2.140534,2.452205,-1
0.771422,2.276776,0.766602,1.069146,0.029202,2.836409,0.786391,1.545267,1
2.244097,0.30894,0.575939,3.055775,0.875127,2.2895,1.725129,2.131551,-1
0.995946,2.141562,0.077914,2.69682,2.88986,1.619292,0.502678,1.383509,-1
1.64172,1.564803,0.311091,3.094488,3.104077,1.848898,0.915894,0.985656,-1
0.371384,1.542552,2.548259,1.246241,2.996861,2.342165,1.793422,0.245137,1
1.672847,1.747533,1.678511,1.365349,0.708027,3.10817,0.461753,1.076163,-1
2.724737,2.871127,2.329899,0.024596,0.771675,1.64501,2.594821,2.437424,-1
2.473395,1.608733,0.860348,1.732751,1.590554,0.597998,0.150552,2.936538,1
2.702185,2.944848,2.845311,0.555729,2.521432,2.008036,1.903611,1.747979,1
1.450727,1.26554,0.644955,2.114145,0.237346,1.957652,1.659367,2.14716,-1
2.891338,1.528051,0.257042,0.155725,2.452604,2.436545,0.946286,0.753247,1
2.459992,1.30839,0.161862,2.380369,2.310412,3.085451,1.074907,2.563498,1
0.265009,0.928374,1.835389,2.576699,2.676538,2.264554,2.424368,0.435192,-1
1.056103,1.516249,0.543201,0.785702,2.818624,0.733314,1.53396,2.124742,-1
0.057083,0.977313,1.348598,2.052826,2.679617,2.058228,0.892209,1.051765,1
0.816612,3.12958,1.505612,1.610137,1.106851,1.008605,1.890222,0.720313,1
1.416767,3.008391,0.749482,1.971644,1.047492,1.215069,0.911164,0.090733,1
0.268938,0.748586,0.080244,1.240491,2.435798,1.095608,0.479748,0.302106,-1
0.831504,0.0426,1.343912,2.512765,1.448374,2.593905,0.912893,2.43635,1
2.043425,2.208682,1.334305,1.93765,2.777472,0.750104,2.76516,2.408406,-1
1.674039,3.068775,1.997282,0.57509,2.905681,1.004831,2.926525,1.295963,-1
2.432837,1.525994,0.591006,2.815448,1.491973,0.191668,2.43276,3.037575,-1
0.025353,0.790757,2.415693,1.891732,2.825116,1.261122,0.24352,0.550052,1
1.09674,0.090617,1.441084,2.032713,2.799207,1.251628,0.44293,2.370787,-1
1.788855,3.112559,3.133153,2.581486,2.010864,1.24267,0.220672,1.296702,1
1.902666,0.768089,1.691165,0.083218,0.308326,2.991234,2.730974,0.475882,-1
2.623307,0.933301,2.182848,1.802548,1.44927,1.981791,3.088308,1.694609,-1
3.017302,0.889679,2.264189,2.068576,0.600503,0.00314,0.793907,1.290253,-1
0.203416,1.254896,0.689408,2.798258,0.590951,0.653911,2.187254,1.555017,1
2.639888,2.310328,0.184039,2.85951,2.18319,2.664561,0.811119,0.466114,1
2.713602,3.097128,0.550863,2.906499,1.703657,1.041092,1.733017,0.170896,-1
1.41111,1.262467,0.614077,2.583943,0.792501,0.160513,0.222795,0.022108,1
0.909487,0.598083,1.364956,0.13502,1.870484,2.96539,0.667584,2.548406,-1
0.295736,2.257942,2.859709,1.109419,1.80493,0.080023,1.87997,1.030362,-1
2.624643,1.657899,2.542153,2.980012,1.162786,2.080861,0.731609,2.814086,-1
2.213851,2.418126,0.944562,2.065687,0.7915,2.071623,2.92858,2.344006,-1
1.897575,2.233797,0.378979,2.272051,2.208182,0.314651,0.963548,1.414122,-1
1.264937,2.655721,2.102788,0.858887,2.762624,1.909519,1.425587,1.055352,-1
2.233446,1.762375,1.164517,2.469642,0.403286,0.374658,1.956444,1.226441,-1
2.851052,2.532403,0.895107,0.440983,3.100411,1.300877,2.638501,0.223094,1
0.855656,1.287899,2.438852,1.444553,0.15424,2.383996,2.071486,1.078975,-1
2.807294,2.557893,0.24783,2.216744,0.108614,2.456108,2.217665,0.003309,1
2.03292,2.201063,2.827836,0.400959,1.707755,1.617246,1.359426,0.779797,1
1.25443,2.177272,2.47826,1.926229,2.289826,0.476037,0.653744,2.18102,-1
0.681728,1.028639,0.781906,2.264339,2.753133,3.010513,1.070852,0.863907,-1
2.704819,0.668472,2.957195,1.758607,1.720307,2.737098,2.098667,3.08753,-1
0.185653,2.141221,0.50663,0.313739,1.690688,0.231164,1.729382,2.249543,-1
1.909976,0.24334,0.708041,0.158768,2.172639,0.441096,0.905903,1.309383,1
0.999905,1.812322,3.128875,2.917052,0.070662,0.101973,0.446915,2.720211,-1
2.033494,2.32183,0.259805,1.039271,1.047765,2.891072,0.176861,1.920623,-1
2.786021,1.972019,0.03785,1.833843,1.539999,2.690038,2.545133,1.068565,1
0.792947,1.416598,0.672682,0.299616,2.735404,0.167113,1.333493,1.174358,-1
0.466757,1.401691,1.100157,2.089735,0.131861,2.548327,0.28005,3.043619,1
1.353753,1.250263,1.839432,0.607158,2.155403,2.983245,2.388649,0.048175,-1
1.428539,2.629531,0.119827,2.579634,2.298907,1.10005,1.767422,3.126309,-1
2.009051,1.751988,0.829355,0.935155,0.7951,0.135282,2.639662,0.738061,-1
1.381373,1.24328,3.029056,1.409851,3.039656,1.313275,1.384272,3.108027,1
2.155879,0.08063,0.047883,1.161375,2.375793,3.070972,1.831168,2.295097,1
2.126231,0.153068,1.834096,0.794586,0.315415,1.036208,0.732132,2.455339,-1
1.171236,0.382254,2.903516,1.349242,2.755527,2.169861,2.178884,2.425025,-1
2.495894,1.562591,2.208744,1.974503,0.933757,2.415624,2.079595,3.040524,-1
1.821362,2.268815,0.005031,0.100928,1.414104,0.679889,0.830453,0.870554,-1
0.601436,2.071788,0.509527,1.395966,1.272111,1.720166,2.663505,0.229378,1
3.10072,1.825475,2.052269,1.921845,1.884049,1.503805,0.253234,0.257684,-1
0.643792,0.313466,0.227565,0.321822,0.366503,1.24605,0.719452,2.322059,1
0.120362,2.952279,0.324964,1.622713,0.978718,2.242015,0.800344,1.844148,1
0.04368,2.923726,2.07479,0.858665,3.011477,0.481212,0.171314,2.389601,1
0.944729,2.805179,2.765301,3.134628,2.125943,1.211454,0.57281,1.885771,-1
1.021299,2.773487,0.584881,2.988192,1.465955,3.084116,0.68313,1.025126,1
1.224703,2.698548,2.232791,2.669906,0.04271,1.720375,0.828983,2.558294,-1
1.904501,1.952544,0.47673,0.389284,0.959054,2.798062,0.277569,1.910652,-1
0.738781,2.855624,2.407652,2.395662,0.409708,2.434558,2.405889,0.081027,1
2.129113,1.575617,0.863758,0.310949,0.528732,1.378635,2.360291,0.411603,-1
2.563525,1.499855,1.312771,2.573669,1.59023,1.192756,1.621045,0.804953,-1
1.153116,2.7026,0.132935,1.749701,0.019946,1.109557,0.615904,1.456741,-1
2.617337,0.600777,2.1621,0.447955,2.683811,1.367933,0.478672,0.914999,1
1.333034,2.191019,0.187954,2.854613,1.065693,0.838265,0.324797,1.907209,1
2.007712,1.0361,0.2579,1.382995,2.552138,0.743094,1.543077,1.708893,1
0.339562,2.672996,0.759996,2.184717,1.968526,2.657325,0.050319,0.82946,-1
2.458589,2.263693,0.149642,0.648302,0.362235,0.412148,0.780644,1.683401,-1
2.645495,2.804984,0.643486,2.245264,0.730568,0.964196,0.840995,0.413101,-1
1.999348,2.80055,0.048108,1.032321,1.541022,2.189598,1.923805,2.819122,1
2.648034,0.909428,1.344392,1.531622,0.968201,1.148143,0.430534,2.313111,-1
2.366581,0.983387,1.289503,0.192743,3.082841,1.971545,0.019962,0.361764,1
2.410584,1.898762,2.415355,1.417833,2.233746,1.691048,0.9108,2.456642,1
1.310603,2.67321,2.386819,2.692654,2.010231,2.690399,0.76978,0.59908,1
2.93612,1.273619,0.018834,3.024274,0.190624,1.371945,3.097506,0.949911,1
2.673188,1.419055,1.58283,1.8681,3.098675,2.832001,1.435478,2.277003,1
1.257927,1.939917,2.9697,0.047331,3.050556,1.79742,2.135826,0.046397,1
1.067779,0.741748,2.037768,0.974305,0.976401,2.247753,1.442481,2.10969,1
1.58159,0.348138,2.480479,0.361867,0.1158,2.998618,0.491602,2.891268,-1
0.876077,2.239936,0.874286,1.974878,0.552927,3.053904,0.515979,0.632791,1
1.447623,0.880233,2.501367,1.712097,2.62334,1.770371,1.957251,0.699332,-1
2.295288,2.708958,0.254997,1.309093,0.135119,0.131677,1.608272,2.689899,1
1.667925,1.954042,2.779105,2.507536,2.287428,2.929619,0.946816,0.892518,1
1.835341,2.453134,1.567375,2.674943,0.583002,1.29267,0.954441,2.561927,-1
1.435516,2.588433,0.834122,0.264444,0.800803,2.851756,2.871775,0.858238,1
0.663908,2.946159,0.338716,3.04016,1.134739,0.941386,1.31437,2.854758,1
0.622441,1.21423,2.968388,0.187499,0.843837,3.114767,2.737202,2.393781,1
0.043771,1.522809,0.410536,1.103647,0.582317,1.358165,3.039228,0.197975,1
2.550892,1.938363,0.458645,1.486934,2.528607,1.117957,1.282509,2.291448,1
3.074284,0.384469,1.100042,0.212541,0.029947,0.923735,0.592013,1.593183,1
1.102419,0.572974,2.960543,2.334719,2.828113,0.86574,2.499107,3.042274,-1
3.03281,2.176248,1.653616,0.405726,0.862789,2.819555,2.866139,0.862344,-1
1.657005,1.722779,2.411027,2.982059,2.453681,2.36676,2.512532,1.076922,1
2.586973,2.251566,1.578971,2.464728,0.405465,1.773427,0.145176,1.419111,1
2.154756,0.683962,0.590812,2.128583,3.119072,1.431788,2.946463,2.48315,-1
2.450272,0.399743,1.388663,3.123903,0.165484,2.362349,0.61586,1.846718,-1
2.61883,3.123481,2.748432,0.298028,2.425065,1.420925,0.265319,0.306548,1
1.838554,1.51596,0.625868,2.040405,1.577711,0.851714,3.08343,0.483952,1
0.840277,0.242954,1.388064,0.303498,0.001451,3.003998,1.437112,0.868122,-1
1.747066,1.63881,2.199886,2.465634,2.643245,1.344866,2.418009,0.423788,1
0.742209,1.465068,0.655978,1.637351,2.608847,0.632045,2.180859,2.307304,-1
0.791452,0.306159,3.013425,1.844891,1.130854,0.118891,1.425716,1.900234,1
1.115258,1.891398,2.42681,1.023672,3.116821,0.576128,1.110552,3.084645,-1
0.996944,2.300322,1.804869,1.268509,2.719264,0.945981,0.892657,2.072274,-1
1.096113,2.545172,0.085877,2.471905,2.051546,0.795628,1.072877,1.103525,-1
2.041244,1.505549,2.165925,0.178629,1.706294,1.522825,1.704586,2.549295,1
2.429682,1.675081,1.08999,1.012881,0.914042,2.950522,0.811728,2.799998,-1
1.025621,2.419898,0.809336,0.884531,2.776529,1.447051,0.356914,0.123796,-1
2.31374,1.064585,2.666879,1.257339,2.352352,1.328532,1.771985,2.814378,1
0.066909,0.434644,0.011072,2.594566,2.687648,0.164606,3.133606,1.926454,1
2.481384,0.937559,0.691865,1.904172,0.52845,0.90531,0.930636,1.505131,1
0.558757,0.731196,2.458267,1.662928,2.767541,2.799012,1.826865,0.000873,1
2.601199,2.976264,0.551725,1.375511,0.39739,0.013082,0.258828,1.360208,1
1.461392,0.723608,0.082026,0.364891,0.043712,1.198406,1.446689,1.291141,-1
1.984201,2.800925,0.500016,0.512593,0.316469,0.101317,0.181594,2.25188,-1
0.744033,1.673857,0.755179,1.027408,1.887403,1.983061,0.763111,2.616496,-1
0.148563,1.36788,0.402328,1.43527,0.463467,1.618078,2.448229,3.00456,1
0.088284,0.74967,1.160539,1.307311,1.498523,0.790615,0.923727,2.789338,-1
1.620613,0.135614,2.606549,2.455304,0.675428,2.604025,2.919122,1.612682,-1
2.678468,2.989248,0.578631,2.086497,1.057318,3.123939,2.568531,0.804592,-1
0.839155,0.512925,0.016989,2.357684,2.780394,2.107852,2.245556,1.230603,-1
1.20379,0.940144,3.030141,0.408607,1.480587,2.269623,2.131389,2.75903,1
2.202544,1.629919,1.38502,2.213486,2.808766,2.616722,0.336386,1.942869,-1
1.479565,2.223882,2.956239,2.607969,2.053024,0.489805,1.39173,2.450585,-1
1.841399,1.048446,0.435369,2.747308,0.560011,0.121694,2.206759,0.095981,-1
2.86999,0.633554,0.264881,3.066282,0.489694,1.242192,0.688337,0.566406,1
1.517672,0.898617,0.925452,0.199184,1.789217,1.838205,2.540282,2.033489,1
0.976008,0.744463,0.36228,3.091611,2.718512,2.203486,0.539027,1.495975,-1
3.120479,1.916252,2.202778,0.939472,0.658535,2.881146,0.434372,2.51675,1
3.031811,2.568312,2.42644,3.092593,0.484056,0.795169,2.187339,2.312545,-1
2.677748,0.235383,0.272218,3.137334,1.557129,0.975655,0.430953,2.174108,-1
1.729057,0.609734,0.961755,2.732251,0.083678,0.980908,2.735735,2.431682,-1
3.015517,0.130568,1.952189,0.135432,0.961486,3.053265,2.133932,0.675276,-1
2.829311,3.069574,0.79466,2.349292,0.822851,2.050038,1.403144,2.795681,-1
0.185652,1.549034,2.160648,5.5e-05,3.046949,0.587774,0.239905,2.19933,1
2.554509,0.956312,1.870789,1.981202,0.547811,2.818952,2.349696,1.445524,-1
1.5091,1.559087,2.541705,0.290836,2.066584,1.133558,0.885152,1.577626,1
2.011793,1.725616,1.175407,2.019191,2.672101,1.373884,2.159618,0.471134,1
0.804595,1.982444,1.198236,2.295046,1.04955,2.683052,2.07327,2.29669,1
1.679236,2.383046,1.111229,1.948691,1.020884,1.443498,1.807717,1.536466,1
2.701926,0.937487,2.223809,1.789616,0.734127,0.719759,1.869308,2.994995,-1
0.332804,0.890717,2.646045,3.106613,3.091578,0.966465,0.139021,1.455283,1
1.913537,0.632366,2.69596,1.614453,1.455206,2.011084,1.775801,2.145437,1
0.228357,2.650618,2.34018,2.085117,2.793533,3.104758,0.531306,1.395511,1
1.844989,0.64479,1.167109,1.452298,0.639763,2.798111,2.775768,1.711859,-1
0.103974,1.190293,2.51043,0.491324,2.821912,2.620936,2.411292,0.576526,1
1.605343,2.814974,1.645749,1.279798,2.96769,1.093357,0.189076,0.206357,-1
1.914171,1.671725,0.136474,3.082807,1.011011,0.103313,1.246125,0.853567,-1
2.203947,1.946936,2.517119,1.590944,0.152263,0.72593,1.05455,1.823735,-1
1.588565,3.005261,2.523209,0.547231,2.843704,2.779685,0.614082,1.298061,1
1.606413,0.824864,2.713056,0.326183,1.190335,0.081296,0.11215,2.542436,1
1.490198,1.681763,2.86173,1.75334,0.722699,0.510029,0.812247,1.665388,-1
2.404905,2.443839,1.020317,2.939913,2.569057,0.028378,2.423922,2.808577,1
0.757048,2.927158,1.453559,2.958766,0.814042,0.179226,1.364183,3.111359,1
0.631584,2.910255,0.360674,0.544115,0.638347,1.340281,2.406525,1.156605,1
2.869029,2.940172,2.612269,1.173856,2.889531,1.322205,1.145862,0.528302,1
0.906011,2.571736,0.861707,0.212905,0.557618,1.897275,1.682717,1.090563,1
1.460949,2.22,1.727769,3.13127,1.282754,1.382382,2.027087,0.386454,1
1.020366,2.293853,2.381412,0.627655,2.349384,3.044947,1.33587,1.77664,-1
1.87609,0.855875,0.885457,2.616234,1.538171,0.526015,0.016608,2.531567,1
2.459233,1.616912,3.003616,2.95811,2.683867,0.326504,3.013635,0.053755,1
1.612177,1.841089,0.789189,1.593074,0.831649,0.30495,2.71144,0.943875,-1
1.851991,1.050665,0.30856,2.312451,3.022821,0.766819,2.007135,0.108597,1
2.419116,2.70694,0.375766,1.769438,1.29693,0.062383,0.120733,0.372156,-1
0.431151,0.936275,0.607907,0.477103,2.88378,0.139415,1.132525,2.63536,-1
1.231621,0.906067,1.824194,1.540182,2.538998,2.673424,2.749454,3.098376,-1
1.551717,1.520188,1.693594,1.999625,1.289737,2.740344,2.528775,1.245066,-1
0.743178,0.249028,2.745051,1.324834,1.649967,1.513483,1.99502,1.470389,-1
1.170907,2.429372,3.1297,3.030323,2.276689,0.467223,2.314437,1.367293,-1
1.219825,2.049439,1.545322,0.845455,2.137326,0.725149,0.080856,2.695633,-1
1.001062,3.086347,3.018056,0.393538,2.373323,2.980251,2.025282,1.034763,-1
1.344047,1.588443,1.242657,0.507183,1.849713,1.790752,1.851824,2.358558,1
2.915195,1.328253,2.918995,1.718878,1.179623,1.27674,2.359223,1.248976,-1
2.750098,2.983742,0.958781,1.884572,2.843631,2.839121,1.06691,1.143209,1
1.600301,1.087805,2.05769,2.463722,0.058063,2.291833,2.911772,2.851834,-1
0.422625,2.737398,0.650797,0.089199,2.835474,1.456875,1.630347,2.929591,1
2.482321,1.782015,0.250402,2.785551,0.588954,0.651408,0.377216,0.246276,-1
2.796178,2.926995,1.756601,2.494299,1.563237,2.755201,0.742722,0.225804,-1
2.673995,1.315025,2.644521,0.722179,2.048361,2.164443,2.144654,0.656089,-1
2.345492,0.409657,2.856311,3.021572,1.119923,3.027513,0.430902,1.23276,-1
2.681783,0.042676,2.435348,2.489398,1.019781,1.382471,2.273568,0.37759,-1
0.358059,2.744013,2.310946,0.767934,1.353244,1.040852,0.735898,0.42619,-1
0.740182,1.539026,2.258617,1.087245,2.434227,1.38644,1.306575,0.243559,1
2.773298,1.969925,2.058782,0.766157,2.664938,2.884273,1.123031,1.545774,1
2.918449,1.437676,3.001722,2.082992,0.585968,1.253255,2.431861,2.734399,1
2.774188,2.546199,0.86235,2.543575,0.425833,0.575701,2.72171,1.905995,-1
2.064497,3.025047,2.902579,1.502026,3.113658,2.752305,0.458195,0.344854,-1
0.17665,0.301649,1.415962,0.076249,0.41522,1.612592,1.832787,1.358835,1
0.803008,1.187531,0.526832,1.65258,0.670938,2.816748,1.906977,1.7932,1
0.091946,0.140064,0.787472,0.612733,1.199318,0.241265,1.312013,2.765771,1
0.252625,2.668213,0.868808,2.87691,0.164727,2.02938,2.932721,0.400912,1
1.49897,1.974527,1.096299,2.637596,1.310121,1.702754,2.14513,1.671582,1
2.455566,0.672674,1.314705,1.13757,3.006106,0.539418,0.654497,2.383317,1
2.705656,0.029608,2.009369,0.341224,0.357508,2.080249,1.355046,2.902634,-1
2.389758,3.117049,0.484374,2.059578,3.117559,2.932026,2.510522,2.241408,1
1.57891,0.411424,3.00068,0.499997,2.329683,0.964001,0.076431,1.41115,-1
0.128492,0.616657,1.327005,2.134886,0.039792,0.066204,0.055277,0.575815,1
1.002041,3.08672,2.959098,0.125577,2.986415,2.910674,0.245499,3.013552,1
2.683521,2.586153,2.284501,3.099938,0.121588,0.59453,2.000909,0.840567,-1
0.879786,0.877427,2.064529,2.73197,0.441827,0.586712,0.88575,0.830422,1
0.366082,3.132718,2.875972,1.856708,0.594017,2.793541,2.732914,2.518584,1
2.160546,0.014444,0.43165,1.310826,1.307075,1.839885,0.125221,2.802497,-1
2.251404,0.537988,2.088092,0.872681,2.038355,1.951742,0.70106,2.212446,1
1.148787,1.086747,0.321654,2.298952,2.032271,1.435555,0.220884,1.867229,1
1.639147,0.633008,0.314146,0.407651,2.663178,0.869912,2.017396,1.445471,-1
1.017621,0.151733,2.15826,1.194485,1.864378,0.847314,1.539594,1.801075,1
0.032591,1.021677,1.847249,0.772528,0.915344,2.443998,2.156551,3.099309,-1
1.472237,2.957267,2.359315,0.952575,1.68678,0.349704,1.853781,0.039729,1
0.849687,2.528655,1.869166,2.085478,1.021619,1.813565,0.411106,1.124922,1
1.684429,1.648741,1.75953,2.339761,0.131591,0.874615,0.460499,2.884948,-1
2.249853,1.985129,0.777878,1.872918,2.620678,2.43976,2.794911,0.545812,1
2.728239,0.126562,0.279573,0.246563,0.407925,0.478427,2.836829,1.514118,-1
2.495729,2.013027,2.22481,0.945092,1.995372,0.394179,1.380069,0.273769,1
1.520717,0.992739,2.134269,0.303883,0.855462,2.960042,2.022295,0.511655,1
1.721107,0.314786,2.344707,0.851103,1.938745,1.282579,1.35666,2.98789,1
1.168289,2.93779,0.193798,1.824906,0.237102,0.021165,0.655755,1.382936,1
1.665359,2.491979,2.540966,2.050068,1.818053,0.426564,2.382196,2.987331,1
1.856841,0.827779,0.42309,0.318291,2.613922,1.38563,0.133559,1.128105,1
0.644501,2.682665,0.181863,2.302017,1.734262,3.130151,1.950583,2.341252,1
0.510844,2.130005,0.792797,1.557772,1.839652,1.354014,2.316428,1.756962,-1
1.965619,2.254852,2.037323,2.468429,1.321588,2.770127,1.292203,0.704455,1
2.480119,2.945125,1.86923,1.753965,2.410767,1.812046,0.913975,2.32132,1
0.804466,1.222266,3.040908,1.285318,1.872461,2.391858,2.247198,1.275895,-1
2.128883,1.391792,3.091566,0.91444,1.468132,0.428405,2.791515,2.51251,1
1.11201,1.970983,0.024761,2.686062,2.138838,0.32391,2.073735,2.206879,-1
2.517057,0.605944,2.034089,1.486201,1.508355,1.432482,0.71602,2.089189,-1
1.752102,1.264741,2.921368,2.946166,2.713302,1.941231,1.550123,1.950357,-1
0.693182,2.186146,2.843117,2.67338,0.268844,0.662264,0.342579,2.014682,1
1.939476,2.977123,1.256518,1.016347,0.197218,2.521721,1.434641,1.863139,-1
2.682454,2.868845,1.381217,0.762419,0.708875,0.197909,2.954563,2.798768,-1
2.950072,0.820968,2.306644,2.934803,0.632741,0.854258,2.382521,0.486806,1
1.894412,1.244102,2.683046,1.945009,1.505166,1.213284,2.140189,2.696314,1
2.959444,2.604031,0.448141,0.075894,0.021561,2.419831,0.401655,2.228053,1
2.510104,0.501466,2.164855,2.628541,0.503438,1.93736,1.026555,2.181961,-1
0.067856,1.632156,2.440976,1.313817,0.588899,2.093772,0.457866,1.166369,1
3.102407,0.819209,0.326184,1.583322,1.197142,0.975746,0.173005,2.643275,-1
1.625903,1.370953,0.33422,0.524296,0.415836,0.209811,0.485054,2.302754,-1
0.774307,1.00287,3.066702,1.515433,1.10255,1.083264,0.980216,2.784664,1
1.961517,2.324689,1.290332,1.107855,0.714283,3.073738,0.84525,1.940179,-1
2.03267,0.455356,1.082881,2.041803,0.728233,2.716141,1.642615,1.334916,-1
0.364139,0.522759,1.070932,0.136569,2.31507,2.445067,0.793993,0.945539,-1
3.117683,2.549884,1.963076,1.728307,2.84998,1.048904,1.684455,0.024584,1
