0,1,2,3,4,5,6,7,label
2.33011,2.188111,2.167547,0.089207,0.347896,2.193935,1.657556,1.563145,-1
2.807123,1.112995,0.955703,0.042752,2.03984,2.154123,1.033775,2.935879,1
0.267693,3.057014,0.682942,2.051761,0.723982,1.941073,1.515661,2.746592,1
0.923229,1.35269,0.314662,3.099961,2.924884,0.89673,1.561611,1.016564,1
0.531409,2.402182,2.779146,0.330884,2.6406,2.496943,0.218187,2.169723,1
0.67085,0.647795,2.457647,2.911403,2.784185,0.5804,2.382209,0.527837,1
1.408268,1.364408,0.476243,0.937943,1.480178,1.591596,1.482355,0.050959,1
1.75521,2.624239,2.161523,2.900673,1.908822,1.692885,1.747115,1.688118,1
1.253049,2.978403,1.211181,1.993276,3.107215,0.531283,2.195708,0.611132,-1
2.03895,1.06256,2.534348,1.358932,1.733779,1.379125,0.141667,2.120402,1
1.025691,1.94423,0.017525,2.701329,2.010205,0.769096,2.912745,2.316193,-1
2.82136,0.609652,1.151049,1.429924,0.992247,1.543114,2.180891,0.587314,-1
2.461171,0.459814,1.307029,2.166343,0.991066,2.072765,0.383072,1.341863,-1
0.41219,1.419648,0.558082,2.304477,2.718883,2.615105,2.986957,2.813588,-1
0.753897,1.612771,1.664718,2.511829,2.698885,0.01866,2.457994,2.005707,-1
1.916336,0.092709,2.840413,1.048846,2.648777,0.891784,2.530374,0.747192,1
2.641462,0.740176,1.839419,3.040443,2.617844,1.753243,1.216457,0.118563,1
1.526385,0.172125,2.864496,2.386255,1.797501,2.631997,1.629075,1.221099,-1
2.047219,2.472101,0.917028,2.0198,0.276218,0.270198,2.2345,1.08032,-1
0.292783,1.055496,1.721353,1.518704,0.432604,1.062936,2.452869,3.114929,1
2.94657,0.185375,0.22649,3.045428,2.224528,2.726376,3.110657,3.119473,1
0.904889,1.703264,2.072461,1.354864,1.29107,1.639142,1.830589,0.452734,1
2.953193,1.712417,0.147437,1.298845,1.006367,0.537949,2.067459,2.261255,-1
0.97036,1.689262,0.114209,2.025113,0.341754,2.682711,0.929336,0.259667,1
0.331598,1.813642,2.454754,1.451483,0.409483,0.724235,2.678103,0.765368,1
2.949556,0.512676,2.233783,0.531286,0.662913,0.357915,2.335044,1.946644,-1
3.123591,1.477442,1.347889,0.595718,0.430312,0.077079,0.277318,2.57283,-1
2.266328,2.398859,2.961468,1.078179,1.887004,2.559519,1.173188,2.820262,1
2.597589,3.031434,2.012332,2.657039,2.989856,0.91462,2.531217,3.01773,1
1.233494,2.389151,2.292846,2.22845,2.274883,1.459408,1.172994,2.284096,-1
1.412579,0.117881,2.818282,0.809977,1.688738,3.04704,1.779618,2.446035,-1
0.164493,2.616679,1.517642,2.359938,1.750174,1.636167,2.346401,0.473268,-1
0.598776,2.067607,2.484759,1.731921,1.482358,0.220089,1.213585,2.927413,1
0.57577,0.32793,1.383669,0.444149,0.09117,2.695285,1.160056,1.388465,1
0.494766,0.769789,1.983947,0.90788,2.957226,2.547947,2.452855,1.663314,-1
2.474584,2.023069,0.648625,2.778889,1.227077,0.025331,1.366961,0.346726,-1
2.931929,1.429091,2.617131,2.085201,2.861939,2.160064,3.136669,0.415095,1
0.35816,0.586827,1.475203,0.129287,0.881915,2.065622,3.037591,3.050625,1
1.368674,2.321052,0.806912,0.858991,2.335071,1.464112,0.674353,2.143494,-1
1.297985,0.292489,2.852796,1.891422,3.13621,1.399557,1.508445,1.930882,-1
2.100829,2.889993,2.525279,0.099422,2.103083,2.338899,0.73259,1.266207,1
0.805093,2.184831,0.342248,0.180033,3.037306,0.929356,2.849911,1.526668,-1
1.469471,0.343197,2.960484,0.011021,1.826818,1.53537,0.458929,1.645299,-1
0.181653,1.287782,3.075757,2.166781,2.656454,0.414753,1.35839,1.864243,-1
2.104787,1.042538,2.912867,2.247049,1.879764,1.830555,0.960276,2.248041,1
2.786276,0.95616,1.265421,2.114358,2.31968,0.824639,0.171774,0.275687,1
0.68896,0.93486,1.703976,3.107156,0.625291,1.409685,0.089504,0.06855,1
1.542276,0.59168,0.07365,2.940588,0.818736,2.53922,2.023845,1.933024,1
0.657973,0.18557,0.736863,1.915058,2.21546,1.557117,2.063017,0.566737,-1
1.935755,0.564546,0.05616,0.455389,1.049502,2.482992,1.116516,0.364979,-1
0.215734,0.846599,1.592353,2.217129,0.141677,2.624726,0.396859,1.555117,1
2.577388,0.051133,1.527301,0.259285,1.914988,0.919007,2.082444,2.879904,1
0.128808,0.737786,0.563528,2.202398,0.739606,1.630429,0.20761,1.338475,1
0.062718,2.173795,2.199475,2.424403,2.835694,2.269024,2.877207,0.883686,-1
1.811526,2.528857,2.208485,2.845405,1.631649,1.552869,1.911037,2.940407,1
0.420089,2.194374,0.655183,0.394166,2.33258,0.532354,1.44232,1.055403,-1
0.850189,3.02759,1.967611,0.181308,0.723167,1.992705,1.264669,2.294921,1
0.901938,0.198493,2.395649,1.611307,0.821449,2.030065,0.774999,1.236537,1
0.041931,2.027988,2.142327,2.825127,2.253432,2.278072,2.631668,1.959484,-1
2.266419,1.078141,2.655159,1.627375,1.108562,0.892288,1.781314,1.225089,-1
1.453964,2.966898,1.816569,3.101117,2.373619,1.252708,3.09588,0.614411,-1
1.382315,1.387141,1.569817,2.036243,2.6142,1.388194,2.822206,0.688995,-1
0.558963,1.766194,2.400095,1.166377,2.114606,2.835271,2.426218,2.524221,-1
1.30732,2.188055,1.562557,2.595231,1.924905,0.650242,2.15184,1.175532,-1
3.026784,1.363762,0.312134,0.961458,2.836055,2.301286,0.404893,2.173347,1
2.778842,1.629182,1.377532,1.254093,2.625337,2.085753,1.391597,1.028468,1
0.935987,1.486272,1.161998,0.958975,1.387075,1.160963,1.587586,1.611944,1
3.064225,2.700393,0.728219,1.550845,2.774568,0.094065,1.293414,1.056801,1
1.132262,3.112751,0.768164,1.197439,1.021095,1.114286,2.678772,0.79646,1
1.406334,1.650827,2.372113,2.591335,1.934719,2.801262,2.246762,1.510461,-1
1.097409,1.068487,1.418139,2.853803,0.992316,0.356433,0.816734,0.975819,1
2.177655,1.838498,0.663521,0.89297,0.849368,0.015594,2.339964,1.632847,-1
0.050332,1.827086,2.461463,2.22863,2.561603,0.900434,0.391756,1.641704,-1
0.586174,2.275964,1.216619,2.68451,1.306245,3.100527,1.329619,1.513742,1
0.830708,0.911789,2.870916,2.531245,0.602276,3.111368,1.261617,1.317466,1
0.870754,2.8102,1.656432,1.19526,1.575572,1.110829,2.653399,0.591461,-1
2.302487,2.033001,1.019543,2.776115,1.492721,0.707819,2.401977,2.832492,-1
1.708779,0.637199,3.135555,1.422833,2.175039,1.460002,2.016774,2.990599,1
1.915102,1.777297,2.463391,0.115556,1.154746,2.645281,2.898169,2.095221,-1
2.926091,0.068317,2.321688,1.1821,1.404399,1.01764,1.322727,0.514107,-1
1.251777,0.115624,0.584092,2.297082,1.017236,1.65368,0.781235,0.101398,1
2.891265,2.043636,2.823771,2.329431,0.42987,1.834997,1.236846,0.944256,-1
0.456558,3.120474,0.775408,1.566295,1.010016,1.055042,2.912397,1.547264,1
1.084298,1.192024,1.246618,1.561363,0.679715,1.69649,0.93699,1.02398,1
2.249404,1.246544,0.192932,2.319536,0.599345,1.812031,2.092471,2.607586,-1
1.34666,1.327287,0.020587,2.950536,1.46234,0.20235,2.04093,2.008425,1
0.14908,1.364993,0.030621,1.196354,2.270755,2.283165,1.617414,2.449197,-1
1.002832,1.187022,0.414198,2.356979,0.575142,0.97969,1.652482,0.351044,1
2.527757,0.364562,2.256162,0.326012,1.396697,2.176006,2.080203,3.103847,-1
0.214761,0.572726,2.612809,1.559363,2.493047,0.407251,0.722916,1.424284,-1
2.391712,2.298728,2.47663,0.409172,2.271724,2.856374,3.046328,2.111427,1
1.959194,1.966599,2.601015,3.050236,1.306199,1.678375,1.994419,3.111153,1
2.315042,1.760666,1.321051,0.803893,3.108551,0.41958,0.5661,0.540655,1
0.86609,0.203092,2.399918,1.154186,2.255477,0.276224,0.714629,1.749919,-1
3.04373,0.095381,2.706043,2.721297,2.578767,0.953293,2.190157,0.907269,1
2.827546,0.081562,2.530178,0.659621,2.938227,1.231943,1.18244,0.758903,1
1.932509,1.435788,2.201345,2.385217,0.299359,2.224237,2.634725,1.937985,-1
2.243717,2.679942,0.701369,1.899887,1.705169,0.793262,1.121877,1.603086,1
0.834678,0.993966,1.745831,1.705387,0.814466,1.276476,0.532264,1.637797,1
0.962317,1.637623,0.743504,2.885201,2.331848,2.618275,1.946154,1.404168,-1
0.929227,0.406236,1.302649,3.047081,2.561709,2.392665,0.833543,0.889905,-1
1.34493,1.287432,0.462845,2.497903,1.029443,0.312668,1.06894,2.838222,1
1.327509,3.067261,2.715346,1.802704,2.022176,1.145612,1.297102,1.309819,-1
2.597151,0.347199,1.053202,1.984144,1.740251,2.582436,0.323059,1.083251,1
1.312782,1.906754,1.449892,2.018379,2.07681,2.100332,2.96665,0.146952,1
2.297093,1.157577,2.320176,2.749658,1.377523,1.584433,1.032373,1.484018,-1
2.871593,0.678303,0.767083,0.521253,1.602934,1.128556,1.145458,0.109143,1
1.32835,1.31917,1.871707,1.904103,1.970076,2.124268,1.887986,1.835308,-1
1.380942,1.315442,0.085616,0.696141,2.469148,2.382727,3.012047,2.702798,-1
2.78447,0.002047,3.009182,2.154757,2.639064,2.745725,0.942064,1.929913,1
0.56172,0.988577,1.219764,2.634373,0.679258,2.768858,1.980747,1.676947,1
0.812472,1.707933,2.841969,0.542954,1.214934,1.17356,1.106718,2.750065,-1
0.753492,0.488968,1.125175,2.977418,2.106703,0.078364,2.237778,2.744511,-1
2.981507,1.875985,2.825943,0.716775,0.291032,1.185495,1.358481,0.558792,-1
0.851433,1.954162,2.084688,2.765938,1.508163,2.242691,2.934251,2.78683,1
0.641506,2.003223,2.488467,2.472903,1.564476,1.991879,1.972927,0.200342,1
0.103254,2.128529,1.047877,0.329939,1.136852,2.677967,0.430493,2.91584,1
2.919604,1.49559,0.626699,1.461499,1.160663,2.035145,2.064613,0.516766,-1
0.908815,1.02268,2.153223,0.462599,0.079205,1.818699,2.986974,0.664222,1
1.70385,2.037236,0.368235,1.294093,2.949039,2.131728,1.921453,1.083209,1
2.23447,3.039734,2.845351,2.456211,0.174097,0.477423,3.04229,2.347179,-1
1.535335,2.943088,2.095139,1.026157,1.054692,2.316289,2.848913,2.998605,1
0.646248,1.508074,1.464727,2.245355,0.806075,2.720208,0.590682,0.052025,-1
2.413915,2.734329,1.176468,2.063338,2.954695,2.460851,1.835266,0.629236,1
0.01228,0.01525,0.37804,0.691017,2.603814,2.810322,2.812985,0.600295,-1
1.934193,0.246523,0.745444,0.973135,0.048999,2.547595,1.298643,1.557422,-1
1.752654,0.439462,0.320426,0.357901,0.355228,0.33063,0.004586,0.90404,-1
2.408508,3.06469,1.060194,2.823988,0.584453,1.00374,0.411798,2.990941,-1
0.189168,2.089129,1.98145,1.014454,1.940696,1.923441,1.442552,2.885642,-1
0.386804,1.833963,1.422994,1.252469,1.557116,1.360427,2.314505,1.561084,1
0.86005,1.499604,1.371977,0.125198,2.174288,2.768241,1.782399,2.890794,-1
0.509678,1.939444,3.013245,1.793206,2.542636,0.11604,0.643264,2.211235,-1
2.193721,2.358749,0.111307,1.43787,0.111641,1.792138,0.399355,2.165491,-1
0.991066,1.230519,1.31927,2.595609,1.310486,1.656387,0.212137,2.480252,1
0.458919,2.539449,2.847828,2.486986,1.709519,1.552366,1.597743,1.532476,-1
1.069302,1.782602,2.253141,2.404495,0.243484,1.944858,0.09931,2.770759,1
1.132363,0.947188,2.374264,1.293787,2.633672,0.333173,2.659655,0.633075,-1
1.551811,2.386595,2.936998,2.232266,1.003273,2.826513,1.942501,2.620006,1
2.887472,0.192286,0.51949,1.232996,1.560784,2.651274,2.946696,2.888182,-1
0.594904,2.786551,0.632495,1.395422,2.622026,1.114785,1.251696,0.243519,-1
1.803956,0.525067,0.909746,0.055989,0.015883,2.384967,2.829999,2.473705,-1
0.042409,2.714818,0.424382,1.342851,1.805187,2.925758,2.360439,1.588309,-1
1.549073,1.247425,0.003053,0.481458,1.822093,2.166663,0.188732,0.863753,-1
1.130327,0.532882,1.486394,2.031679,2.983706,3.093307,0.131982,1.502904,-1
2.20797,1.184816,3.131409,0.384976,1.934259,1.46197,1.206896,0.94472,1
2.835118,1.997344,2.907089,2.685909,1.7055,0.081748,2.424826,2.801471,1
2.553221,0.957903,0.628743,1.653272,2.91162,1.289525,0.572442,0.779015,1
2.02127,1.931263,1.459031,2.734653,2.844845,1.761801,0.992204,1.461955,1
1.431782,2.042995,0.188382,0.273014,0.145898,2.199527,0.395674,2.477022,1
1.226196,2.220691,0.079484,2.372242,2.458301,0.560004,2.471618,0.854037,-1
1.682134,1.387843,0.681252,1.950918,1.765665,2.832602,2.292357,1.482008,1
1.026408,0.794551,1.018405,1.069362,2.907384,0.467671,3.099513,2.317149,1
1.112349,1.873554,1.134915,1.576735,0.753992,2.237075,0.315623,2.991896,1
2.232823,1.004191,1.225356,2.933948,1.814336,0.632405,1.016206,1.898983,1
2.389674,2.479908,1.287848,2.09878,2.697398,2.654945,1.118128,0.668893,1
0.373137,2.555833,2.869901,1.393843,0.639152,1.797179,3.026572,0.648536,1
2.197381,1.456031,0.770433,2.523503,0.566919,0.928023,2.421631,2.982114,-1
2.532001,2.323107,0.087504,1.938257,0.67444,2.110703,2.928523,0.05574,-1
1.536368,3.038106,0.948446,1.817606,1.994605,2.784421,2.057608,0.113913,-1
1.607718,0.629248,1.927257,2.122669,2.918387,2.760598,0.254471,0.104919,1
0.152317,1.357984,2.156324,1.006646,1.3622,0.58657,0.697124,1.662995,1
0.374908,2.67423,1.925926,2.654005,0.64123,1.480698,0.746299,3.075373,1
1.268849,0.029441,0.189077,3.139063,1.984258,1.767644,1.127478,0.46502,-1
0.151039,1.444245,2.431775,0.000975,2.241238,0.031173,0.306912,1.700384,-1
2.854957,2.905235,2.492731,2.096386,0.198453,2.004525,0.38565,1.338062,-1
2.944728,0.916266,0.355902,0.529224,0.749187,2.489555,2.263516,1.002272,-1
1.8193,1.593893,2.431044,1.632471,1.482662,2.389519,2.00393,0.516086,-1
2.42441,2.459523,1.053547,0.67572,2.180154,0.910022,2.729845,0.169826,1
3.124883,2.385072,1.929025,0.636661,1.311542,0.597202,1.088088,0.814808,-1
0.518242,0.067486,0.327324,0.775773,1.312542,1.929561,2.323338,2.354032,-1
1.447482,2.486179,2.301774,1.739847,0.214182,2.349918,3.014303,1.909899,1
2.504334,2.162491,2.999158,0.182954,1.117433,0.16636,1.393205,1.724826,-1
1.702409,0.617905,1.923589,2.709846,2.363978,0.053757,1.297698,2.444482,1
1.094641,0.367043,2.601472,2.612124,1.244009,1.376126,2.374523,1.728293,1
0.010726,3.067656,2.76317,1.595916,0.356955,1.33204,2.785046,0.405535,1
3.05051,0.146593,1.51355,2.503667,0.986826,0.832158,2.975099,0.386762,-1
1.177703,2.050932,1.057396,0.884413,0.295426,1.12043,1.800224,2.354726,1
0.280681,0.341997,1.373483,1.404587,1.184145,1.905754,3.012143,0.212307,1
1.518248,1.082689,2.937249,0.290531,0.75199,1.769364,0.366418,2.048416,1
2.957892,1.631367,0.703166,2.594441,3.060329,1.684897,1.599886,2.544303,1
1.291355,2.127041,2.070179,2.68405,0.2299,2.83163,0.139328,0.816481,1
1.499808,2.054585,1.713985,0.779408,2.374225,0.605698,1.390398,0.711751,-1
2.920369,0.988696,2.760522,0.246033,0.882999,2.642557,0.578441,0.61866,-1
2.510626,2.666066,0.88996,0.390536,0.703941,2.394596,1.829097,0.508911,-1
1.513577,0.307217,0.852067,2.996074,0.998911,1.488671,2.893116,1.522417,1
2.651068,0.295108,1.239481,1.160446,0.813145,0.889031,1.022246,0.580949,-1
1.523254,2.82337,1.630306,0.469941,0.453356,2.524923,0.065868,1.380516,1
0.474556,1.806286,1.405688,0.819778,0.644294,1.332069,1.328405,0.245836,1
1.32607,2.451482,2.412835,1.977392,0.433233,0.002761,1.270275,2.70665,1
2.10509,2.436051,1.386071,2.802986,1.851068,2.692912,0.758755,2.454006,1
2.156578,1.165717,2.348746,0.373052,1.688597,2.175629,2.336844,2.294238,1
2.647958,1.592304,2.459499,2.281364,0.754352,2.387716,2.618685,0.198445,-1
0.938356,1.876998,3.117863,2.787714,1.912977,2.646584,1.681251,0.570902,-1
2.722483,1.23273,0.539986,2.443537,0.405177,2.166048,1.211405,2.47013,-1
0.94982,2.090472,1.523091,1.235677,0.877624,2.603439,0.49912,1.211674,1
0.476073,0.893521,2.352825,1.492192,0.669079,1.238189,1.784223,1.282344,1
0.312002,0.108985,2.62703,0.240527,1.860547,2.523892,1.123399,2.019082,-1
2.17149,0.520786,1.81892,1.715343,0.110075,0.159909,2.379239,1.387936,-1
2.866006,2.307588,3.007345,3.00005,0.661991,2.684559,1.890866,0.338747,-1
0.977301,2.31825,1.951499,2.090211,2.547728,2.681419,1.776862,2.848431,-1
0.825607,1.349116,1.393034,1.807404,2.251306,1.632077,0.422149,3.014349,-1
2.880433,1.170004,2.148882,2.062268,1.520359,1.474304,2.802788,2.085355,-1
0.431603,1.577943,2.720477,0.024092,2.468935,1.621062,2.493208,2.07198,-1
1.729001,2.741049,0.454718,0.7056,2.844172,1.431128,2.446939,1.062084,1
1.576319,1.808791,0.71656,0.43618,2.032208,2.519592,1.39925,2.221574,1
1.028474,2.698684,0.697196,1.227877,2.624749,2.344968,1.941796,1.63192,-1
1.994931,2.710339,3.095108,1.328164,2.255708,2.296717,1.560515,1.554451,1
2.314317,1.854129,2.520776,0.458115,0.164895,3.005195,0.734842,3.047122,-1
1.01717,0.640292,1.754418,2.57056,0.668587,2.54176,1.534194,2.696189,1
1.70158,2.893803,2.70739,1.145398,2.15365,1.142269,1.291041,2.370365,1
0.575246,0.855185,3.016814,1.406986,0.457122,2.367061,1.737216,1.151003,1
2.439395,1.846943,0.935414,2.308806,2.310894,0.186305,1.708527,0.6011,1
2.411811,2.055137,0.644476,1.839568,2.38707,2.262211,0.891604,1.987113,1
3.039603,1.39181,1.159879,2.273735,1.777623,1.598832,2.051372,2.580599,1
0.017198,1.960009,2.126479,2.539206,0.341168,2.305988,2.044073,1.085495,1
0.117407,1.869241,2.700936,2.570997,2.483426,2.340715,0.624965,0.761456,1
0.384101,0.995392,0.815349,2.308437,0.509225,1.466995,1.605743,1.275559,1
1.476911,2.349184,2.646842,2.323035,0.868768,1.658571,2.798353,2.387862,1
0.065833,1.348216,0.609864,1.448479,2.410644,1.224118,2.404554,0.601471,-1
2.292872,0.352126,0.594433,2.731867,0.019891,1.749201,0.708856,2.972475,-1
1.297587,1.572614,1.407728,1.867809,0.931234,1.822776,1.606182,0.704509,1
0.011925,2.361249,2.606323,2.724818,0.997172,1.234245,3.090666,1.811452,1
0.44893,1.04955,0.96098,2.380456,2.240601,1.643832,2.193494,2.320035,-1
2.103804,1.223159,2.669295,2.705546,1.161535,0.491708,0.680513,1.365221,-1
1.895835,1.199553,2.924709,1.952688,2.200059,1.804353,1.195267,2.550636,1
2.936326,1.960266,1.455896,1.382374,1.658076,2.367714,0.643188,0.071379,1
0.721982,0.538363,0.296328,1.554392,1.144317,0.389859,0.086901,1.385636,1
0.018899,0.340068,0.696135,0.19094,1.757229,2.794329,1.160583,1.182999,-1
0.01254,0.052987,1.408218,0.899877,2.457277,1.053168,1.368973,3.029291,-1
1.080658,1.985417,2.314594,1.717103,0.660873,2.06333,3.110862,2.564815,1
2.787208,0.190999,1.388114,2.138686,0.031431,2.68765,0.8766,0.204542,-1
2.836191,3.012873,1.905218,3.002989,0.241765,1.29302,1.410004,0.737568,-1
1.68632,2.581636,1.30736,0.673177,2.048082,2.44967,0.742674,2.810066,1
0.438768,2.751341,2.62546,3.130078,2.106617,0.658891,0.106354,1.758423,-1
0.47374,3.089686,2.859605,0.529411,1.305074,0.151371,0.424374,0.901953,1
1.646016,1.534009,1.825394,1.126509,1.816755,2.445325,3.112459,0.842667,1
1.221852,2.67387,0.824638,1.183851,0.587701,0.699764,1.222004,3.068074,1
1.832759,2.38375,0.95629,1.51557,0.465365,0.268989,2.31737,2.945438,-1
1.102164,1.282491,2.281809,1.026551,0.750241,0.2975,1.5563,1.137126,1
2.244908,2.188458,2.999944,0.72577,1.895124,2.859967,0.823877,1.560889,1
2.296611,1.739389,2.552185,2.719947,2.734068,1.297078,3.059451,1.771827,-1
0.659173,1.905245,0.76964,2.526148,0.095776,2.965089,1.332249,0.794859,1
0.450461,1.640492,1.508356,2.612445,0.841558,1.177243,2.629864,0.994104,1
2.53756,0.458271,0.950214,0.03804,2.579337,0.005961,0.879526,1.376508,1
0.864268,0.533105,1.710956,1.754819,0.552385,2.014282,1.456882,1.297115,1
2.786351,2.763715,2.113463,1.461624,1.059507,0.794752,0.490507,0.701299,-1
1.330955,2.371948,2.536776,1.851795,0.085381,1.696864,1.259559,2.522494,1
0.734021,0.680858,2.577855,1.724839,1.33888,0.105386,3.084053,0.196379,1
1.126588,2.677651,2.020142,2.300722,1.545095,2.938919,1.583731,0.232851,1
1.50659,0.221943,2.52062,1.361239,2.524448,0.132387,2.062048,1.640562,-1
2.329893,0.349132,2.802108,0.628539,1.94043,1.497964,0.812591,1.307493,1
2.205621,2.668062,2.560166,3.115473,1.444989,2.273951,1.849066,1.87616,-1
1.237265,0.296904,1.796838,1.544129,1.373837,2.561326,2.856677,2.264372,1
0.862781,1.636021,1.145596,1.39418,1.887867,0.977598,1.213449,0.109363,-1
1.588208,2.554102,1.57212,2.402794,0.543027,2.139957,2.463213,0.958547,-1
2.79733,1.917012,2.047838,2.071039,2.543267,1.472371,1.35656,2.648722,1
3.068488,0.485848,1.190773,0.764189,1.863391,2.800265,0.173637,2.457992,1
2.295074,0.985534,0.974691,0.024875,1.74227,3.113828,0.926882,2.660863,1
0.450181,0.492763,2.323161,2.625969,1.817501,0.811444,0.818439,2.481154,-1
1.436539,2.221906,0.458,1.191898,2.635046,0.90775,1.382181,1.572825,-1
0.436168,1.335171,2.480089,2.126477,2.502333,2.846159,2.638755,2.912466,-1
3.077417,0.642162,3.065181,1.502134,1.69728,0.90706,2.427298,1.096513,1
1.606924,2.918089,0.066632,2.722935,2.42398,0.24441,2.353052,2.719041,1
0.437684,0.898669,1.215049,2.044849,1.430868,2.624132,0.168405,2.155434,1
2.448221,0.770328,1.683141,2.78759,0.836006,3.008099,0.542705,1.402134,-1
1.402903,0.849914,1.695732,1.625235,0.1441,1.145145,1.544249,1.202411,1
1.07449,2.247711,2.633673,0.304881,1.853995,1.059948,1.43346,0.443559,-1
2.984289,0.225316,2.621819,3.056975,0.355901,2.016023,3.086439,0.95092,-1
2.936334,0.360811,0.679889,1.532722,1.871816,1.263975,1.878565,2.652367,1
0.177219,1.465922,1.427688,3.096431,0.296553,0.227206,0.050759,1.666173,1
1.622673,0.263977,0.438716,1.152558,1.493389,3.122195,1.184001,3.139121,-1
2.478357,2.873903,2.945433,0.706713,1.533921,1.012935,1.450421,1.725075,-1
1.965249,3.121943,0.814471,1.203144,0.182487,0.174477,1.013956,2.769221,-1
0.186386,1.601976,2.969254,0.365432,0.955281,0.791895,2.659732,1.193158,1
0.105143,0.492551,1.714185,0.927339,2.702751,2.945084,1.900972,1.914001,-1
0.338858,1.963854,2.771454,0.258149,2.027658,1.800889,0.958432,2.048687,1
0.687123,0.666146,2.354683,3.040564,1.055908,2.036696,1.750115,1.808393,1
0.718502,0.63206,2.831777,0.543781,0.299665,1.542359,2.130176,2.711434,1
1.962807,1.657067,0.920274,1.990347,2.208085,1.693086,0.739329,0.476743,1
0.499933,0.675316,1.471523,2.851375,1.064916,0.680148,2.82038,2.653552,1
0.071569,0.192603,2.24354,0.003904,0.502404,1.181477,0.707234,2.185982,1
0.020834,2.144147,2.232604,2.129622,0.713268,0.848649,1.956158,1.762092,1
1.587237,2.633578,2.035728,1.713898,0.728222,0.808848,1.96118,2.343404,-1
2.865584,1.018182,0.819019,1.255652,1.832361,0.217362,1.966297,2.890599,1
1.636377,2.923235,1.295975,2.994741,0.159173,3.012497,0.126796,1.751586,-1
0.644544,1.480899,1.935654,2.013594,0.601158,1.84257,2.516341,2.490751,1
2.811256,0.048831,0.028047,2.669269,0.136675,0.192984,2.898063,2.55128,-1
2.940559,0.241994,1.626867,1.752166,0.179127,1.329912,0.093214,1.567377,-1
1.953601,2.140584,0.254022,3.038507,0.856861,0.700802,2.282588,1.724285,-1
0.001871,1.113528,2.765371,0.560809,1.475785,0.954188,1.346223,1.491412,1
1.008104,1.404597,1.006769,0.287743,1.161115,1.578655,2.484956,2.318304,1
1.172515,0.743667,2.715843,2.460392,1.976099,0.900606,2.328515,0.305829,-1
1.769467,1.235966,1.390994,0.631596,0.293542,2.496814,1.512462,2.336987,-1
2.92087,0.527654,2.191188,0.17688,2.846646,1.852164,1.365613,1.315745,1
1.862362,2.748616,0.409766,1.152695,1.506655,2.539181,1.554644,2.125769,-1
0.655234,0.896917,1.747422,0.006578,2.292389,2.319968,2.301784,0.985753,-1
1.021008,2.437951,2.637841,1.585466,2.400798,2.161971,0.653723,2.905129,-1
3.020203,0.184612,1.146638,0.701873,0.148875,2.539987,2.999957,2.402298,-1
2.899149,0.701127,2.833589,0.736311,2.933954,0.826154,2.886302,1.85935,1
0.467384,2.270435,2.279844,2.512183,0.837801,2.491452,2.945816,3.134485,1
1.785872,0.913033,0.793412,1.233205,2.514275,0.843704,2.319844,1.993636,1
0.832565,0.013715,1.143727,2.883187,1.140097,2.974587,0.021838,2.730065,1
0.22824,3.051576,2.024288,1.056587,0.09877,0.991281,2.243243,1.420032,1
0.959838,2.006757,2.978944,2.475623,1.744098,2.994642,0.194536,1.648238,-1
2.255613,1.635524,2.907773,0.569641,0.825494,1.139778,2.853599,1.248878,-1
2.67428,2.664829,0.173653,0.357441,0.211208,0.298624,0.04309,2.349255,-1
1.235734,2.966624,0.248756,2.29581,2.008116,1.809407,1.567278,1.408909,-1
0.962486,2.366755,1.230227,2.185217,0.296537,2.885567,2.092348,1.505468,1
0.412971,2.227472,0.731713,1.8161,2.356409,0.742458,0.340664,2.281362,-1
0.132435,2.94281,0.808116,2.822353,2.491717,1.673665,2.684291,1.922068,-1
2.328051,2.549358,2.315148,0.446914,2.657226,1.044585,2.696013,1.506408,1
2.163707,1.680152,0.846167,2.674812,1.646324,0.844888,2.242124,3.079996,1
2.702643,2.192243,2.730326,2.504843,2.252584,1.633395,0.142467,2.472603,1
0.868447,1.3812,2.965881,1.792176,1.52674,1.879294,1.426126,2.812519,1
2.866653,2.978903,2.593393,1.162241,1.48752,1.731017,1.291581,0.432024,-1
0.42383,2.634906,1.063671,2.499571,3.111347,2.067672,2.745203,0.935408,-1
2.862608,0.784911,2.439061,1.353455,2.357692,2.804841,0.074455,1.468442,1
0.439771,1.364917,3.070754,0.507721,0.455347,0.987319,2.5722,2.787701,1
0.091378,1.502895,1.716709,1.010984,3.034277,0.84642,1.899671,1.834532,-1
1.981055,2.675831,0.918897,0.545158,1.712107,2.080939,0.177909,0.422825,1
2.375997,2.45606,2.983343,2.392619,1.973982,1.485163,2.333353,0.99251,1
2.487043,0.967678,1.710828,1.697278,1.587789,1.119293,1.862577,0.200932,1
2.330436,2.228198,0.702218,1.648516,0.54217,2.287755,1.963944,2.672116,-1
1.643129,1.547021,1.418678,2.944901,0.534761,1.859188,2.129415,3.055178,-1
1.800869,0.022088,0.162697,0.081003,0.936782,1.709686,3.029246,0.091861,-1
2.567601,1.730322,1.420507,1.024905,0.880035,2.143973,1.564612,1.764451,1
1.588003,2.643099,1.33053,0.680762,2.915855,0.533363,3.07594,2.190334,1
0.43091,0.494723,2.548609,0.0456,1.789429,0.399136,0.771436,1.281293,-1
2.135474,0.288006,0.65087,2.248996,0.970985,2.874588,1.428331,2.112065,-1
